Z1,Z2,Z3,Z4,Z5,Cluster
-1.6493300894449383,3.0582222595581743,1.7895536827309904,-2.588274506027884,2.1191929262701112,0.0
-2.113549367406039,-5.002797089634514,3.102923768599394,-0.16752603622311615,0.5007484809746416,3.0
-3.850619777464618,3.7271209991068273,2.794156165545351,-0.6791884934924484,-1.5189327731214015,0.0
-1.9000658851144567,-5.37396041289268,3.8604060481752516,0.4413983217525831,0.3421720162650934,3.0
7.895300574849487,-0.31109156840886476,0.521387012273478,-1.896215687658733,-0.00028243256795673004,1.0
-2.9463389344272106,4.113791344797937,1.9655572157272152,-0.2919461798232373,0.7394881396630407,0.0
2.8138682358981564,-3.356750724538935,-1.796653267140506,0.12828169157770147,0.2901473262133196,5.0
-2.4256055939550443,4.416021861936109,1.4586657231918805,-0.08349511320245825,0.6949894623931564,0.0
0.500307948226474,-5.697422821253567,3.187291286445692,0.6399877104345055,0.5223035971515377,3.0
-1.6054137673409778,5.208999413571361,0.3465227601169377,0.7750077398140253,0.09818151847174661,0.0
-1.804748178308263,-6.826508142220148,3.3486777269788814,1.5526034871833354,0.144559747593183,3.0
-3.132374857820591,-3.959984718973473,2.7457774220763143,1.658610092872253,0.5054267742855665,3.0
2.5814331424445576,-5.789201163418579,-1.3239519664065817,0.18638305363573895,-0.07301908786566139,5.0
-2.694020041149633,-0.6382200406732853,-5.3663803604799165,0.4861217814111096,-0.1169667493529069,2.0
-2.9097577538985804,1.9541310405119174,3.240784859982541,-3.884491387453547,0.5226478683247195,0.0
6.583860147770419,1.682284544637938,-0.8195736264555853,-1.5300851629586363,0.7881775790899425,1.0
7.939638637412443,0.048573817545459794,0.44400577938290947,-0.6207661501607015,-0.976490895704078,1.0
-1.9983186120326353,-6.648497116187022,3.9293596107395357,1.3228968660825704,0.6868229593276708,3.0
2.368214305376994,-4.423545547970416,-1.8306406242879378,0.08706210384298338,-0.1744443625215084,5.0
1.465020922589968,-6.497079051716271,-1.7357543985571933,1.3410632726141827,-0.7858377669166012,5.0
7.7337572315156615,0.44252882566070906,0.2721539152753349,-0.3585720157450518,-1.8113328131942468,1.0
-1.8950184058925021,-5.777503996558541,3.3394226092725994,3.013032960784274,-0.17937000030825992,3.0
-0.7513326087371633,-1.43798177585637,-4.3072497456309335,-3.33085511454539,1.1335379154428384,2.0
7.974225800230437,0.4794984622395335,0.19806941950115284,0.04807092593358109,0.27092246608657977,1.0
-5.933664126711177,-2.230397426378167,0.9572320523510154,-2.525913853750323,1.1521644746642608,4.0
-0.8081291609843627,-1.8234878113209887,1.690375722605663,3.0252871663798264,6.637870554370102,2.0
2.5828624491359133,0.47648225855349274,3.7427563928427983,2.191004020909068,0.7441533063476646,6.0
8.621146332496304,0.6937954795815228,-0.04383086518910957,1.5847561510167398,5.990029357704988,1.0
-7.098246718289339,-1.6653818835485503,-0.09280497794071288,0.14304150211499084,-0.9875702231400468,4.0
1.6604500251793812,-4.807814783976455,-2.2471844625634723,1.9152827827064578,-0.06261962486215807,5.0
-4.929387002627166,-2.4929704558557972,-0.33959232867288686,-2.902992357049325,0.6096474193413858,4.0
-6.034815174329172,-1.6061377023631545,0.5593939549340787,-1.4415848519537213,0.7676631842933799,4.0
7.256713412411139,0.8477035997220717,-0.19616210639816967,-1.1829095467517496,0.04498520982047709,1.0
1.0838490968304881,-5.532952494195755,-1.4348971841093332,2.57796124322981,-1.993991506818932,5.0
-2.8680917489537285,5.166817907570962,1.381634816134236,1.1858930216188854,-0.2387054662077054,0.0
-2.6776087804905595,-1.2890294138966105,-5.953491662072733,0.9381237570070728,6.332630122126778,2.0
2.4975376190917085,-3.9369758843476133,-2.476091974271672,3.0661202259598586,6.277959041546548,2.0
-5.0583151898575025,-0.9430249459953414,1.221089627048517,-2.6968068582751132,0.395072848718048,4.0
7.2216794339954635,0.4775154197296937,-0.0869961917823333,-2.3068275969435996,0.6597424022430125,1.0
2.084002400386235,-1.5253078236188535,5.362336371658642,-0.6576580167811718,0.2044177867103744,6.0
-0.528047008436944,-0.7754686546082817,-4.077007856907731,-3.259402745899984,-0.8134676661291272,2.0
0.12770722527846706,0.3274209163821224,-4.252132401732193,-2.3592005234237154,1.3500231902536592,2.0
8.104168831567149,-0.03589117950115934,0.5852471753435252,-0.220434637217787,-1.8842944172141818,1.0
-2.5759399207077793,1.3738117982486038,-6.831154267191077,4.3778653847369355,4.648950693714682,2.0
0.2992339463391886,-2.02271453238581,6.611267793909595,0.47848506323991813,-0.5358090826452835,6.0
-3.8881723468887137,-1.1687271063615232,-1.1893874414820387,-1.8746777721921277,1.1088518498168487,4.0
7.645964985262782,1.2121426050177662,-0.2592113938187627,0.6977374803658375,0.7191128421744767,1.0
7.407037250430869,0.8363633734998511,-0.14984819372951136,-0.7866882926961651,0.0885319008855493,1.0
-3.2775365949727386,-1.3850158734952709,-0.7997490492451955,-3.251874168813674,0.2775498928659849,4.0
-2.8011795681149017,-2.8018515412713083,-5.034405862582315,-2.0380901932774265,0.20018337760464136,2.0
1.0647500276585653,-1.2197277918392693,5.646961605195698,-0.29304273657710933,0.47700169397307923,6.0
-5.369688309184705,-1.5401239718411555,0.908069086728036,-2.61902725356649,0.5127754836329017,4.0
7.876196669752859,0.5152714533897367,0.20639150594047032,0.32035145112467533,-1.1403947339947864,1.0
-4.692502308509254,-1.4825514865069516,-0.7372702920076657,-1.6606280081913423,0.9411898662496313,4.0
-5.074479233364387,-0.971169622160922,-0.8265435175009725,-0.7142819866121739,-0.31535227713699915,4.0
-4.672554677004556,-1.2459202021862212,0.05979570303369023,-2.225871585866629,0.15737269164539663,4.0
-2.4682100637736117,-2.424507666044577,-4.474310713655752,-2.6084231719359203,-0.6072363125805567,2.0
-2.514094537905821,3.3403553255904437,2.171750846445512,-1.909304490156401,-0.38364689100278143,0.0
6.164031714865405,2.6842055020809132,-1.5029932931165622,-0.9768806905916965,3.188891736799959,1.0
2.3223044534963906,-5.911318207812581,-1.2931976461524035,0.7957613370576304,-0.2641295862511923,5.0
-3.9631116138916487,2.568067451797333,-0.6299106445848842,1.589491204907178,-0.5881072244187251,4.0
7.567233246494138,1.8362675487492213,-0.48158353723711755,2.365153460635453,-0.045151386626138615,1.0
-3.168953743373436,3.5654536136259747,-1.4340643514173383,2.451355006656761,-0.8009471288286374,4.0
-3.0952278467123815,4.52435873419771,1.8259340438913063,0.29485783878489286,-0.7631930557071999,0.0
-1.2410880098448367,-2.6313924192445315,4.2706557662098446,-0.024219680427129797,-0.5075257068452206,3.0
-3.5104099787305025,-1.7029557514479647,-5.355319830499457,0.04596665320694637,-1.203335579876205,2.0
-1.4743915422390248,-5.953852355313849,2.528513779395791,0.17378906922867293,0.23930467982866385,3.0
-3.344855449285108,-6.156422004570387,3.00097398008863,0.757444011625964,-0.21424342018364123,3.0
3.1234314828435625,-2.525709961232009,-1.8052021261765816,-1.4651926939134814,0.3931918498602888,5.0
8.530431802363683,-0.8158181128652434,0.971642494598702,-1.0092945411117762,-0.40932881340217087,1.0
-2.600778805384981,-6.168502465582903,2.295633078373575,0.2735895022100814,0.4592690187662607,3.0
-2.478575765915318,-4.197623414343089,3.201866081603275,0.2510778671438395,-0.1931061588898303,3.0
3.794017231373339,-2.4660347592114347,-1.5869892162262627,0.7805584860017639,0.33366609075637893,5.0
-1.4393087748954605,-0.11531460164475969,-5.647530080041953,0.6262582581711164,6.341704510318971,2.0
-0.87371335204344,0.19132864418592094,-5.271070966294945,0.02629806588453031,6.514671164327863,2.0
6.720787758184062,1.805928667585664,-0.8418400078733247,-1.043373125189664,1.7195426569748729,1.0
-2.511705620745336,-2.031694621815069,-4.9217917565177185,-1.5517157888498838,0.9228741766875855,2.0
8.515319394076728,0.8317577574040689,-0.13420470093101222,1.5830881826543122,5.9642895319543365,1.0
-1.452115186049679,5.825617956699051,-0.13057348526619847,1.6147003367381747,-0.7661233371542352,0.0
5.693584265285235,4.844248967612816,-2.1854110319638265,3.7371862171180794,-0.8849994093340188,1.0
0.43493643060547493,4.507030447064694,-5.292125347863864,2.754048329147211,0.5841798394681365,2.0
-3.8344923732476905,4.546610010389936,1.6741254451095522,1.0718887114521118,-1.3067614625164186,0.0
-5.585843980229908,-2.3017930127757906,0.41484480979974797,-2.6217765154444774,0.7257535215822578,4.0
-3.4511045626153116,6.731747032085779,0.7367273525769512,4.569952696793079,4.322975899006981,0.0
7.578780793385464,0.5329860561977187,0.13803248232712007,-0.5640890528588827,-1.594166410784906,1.0
1.6627200195982916,-6.094787996955382,-1.9111030898727255,1.3097981694477632,0.8450459620363198,5.0
-3.7339883013364115,3.3001203957800165,3.021910896248244,-1.341496411304654,-0.22972746075339023,0.0
6.731130047520522,0.7542802630405794,-0.3657951104000036,-3.0087117317441137,0.2305029501921609,1.0
-0.8459620889006622,-3.6302286507427977,2.2697700628790694,1.5512827970969718,0.747166307680464,3.0
-2.7526824116985495,-4.149377799078001,2.7896704321085433,2.2948453821501587,-1.1073303173607787,3.0
-6.41301392652109,-0.5766957756376964,-0.16020523695115352,0.6463142358506918,-0.44889825270122474,4.0
8.118133879548076,1.2165346111211526,-0.43722523536749713,1.2636261173057421,5.982368380782746,1.0
-1.0712281320995298,-7.043694125449727,3.218830129441135,1.3088817114814075,0.7010222462903062,3.0
6.857243879202528,0.7294393184265495,-0.29739866879866883,-2.6522281344522756,0.04828294097470301,1.0
-6.015582499481352,-1.3408915140247928,-1.2971141920352878,0.25556678557447815,-1.0598600279842703,4.0
-5.706187416281694,-1.1875234629731641,-0.5599795201767948,-0.36421134518398185,0.6544049928722597,4.0
-3.848146871183795,3.2286240842592844,2.201671540156719,-0.8489008631024042,-0.8533293718808344,0.0
7.770972787312611,0.29204703376268226,0.22854619375661644,-1.0830779234761017,0.4641786780802089,1.0
-2.9842606169964276,4.165154984242245,1.9946918949994465,-0.46219580348366546,-1.6229569909713295,0.0
7.5988137648690195,0.2945649753348339,0.15420043817116622,-1.4602036332764812,0.028884843400858215,1.0
-1.737815533036567,-6.905548997085264,3.538023707301357,1.2769699293677965,0.49564171206272195,3.0
-2.6506522072354515,-1.3091233919487293,-5.8625032184173325,0.7984708542141853,6.340301433996263,2.0
-3.439442976031962,2.016199314038868,3.2812702428436964,-3.409334248490102,-0.3287468763333879,0.0
7.93777818201572,-0.15068091065367684,0.46993746913275175,-1.4834301009634976,0.15213496965854859,1.0
8.358819683144716,-0.8844937271902815,0.9721977686634704,-1.591410449583783,-0.897968906272864,1.0
-2.203044352800447,-1.7528510401225124,-3.6849653704483,-2.942147725918997,0.23740151339868112,2.0
6.629688595211572,2.828543666207479,-1.130853093521994,1.7657377013351707,-1.2064546665197637,1.0
-6.237712609729672,-2.689280281769013,0.36804177522833015,-2.1051197358656157,1.425872063746252,4.0
2.0456671253677756,-3.5789394568862045,-2.1952697350642993,-0.7585652381696927,-0.8301427927322166,5.0
7.708968772926998,2.636952759052151,-1.0181284039642489,3.856666286871193,4.566248472921425,1.0
0.39633555540373355,-2.9663087567836444,-3.836630285120944,5.23130033856051,5.183105623745545,2.0
-5.75699311960383,-2.1154168628062093,1.0840289359370605,-2.748277279224589,0.999833615108435,4.0
-2.579105062813451,4.918714680327978,1.2326058968775258,0.7225696757216413,-0.28103618972156463,0.0
1.1169820711363803,-5.700678565733805,-2.363233769772294,-0.01174045705051712,-0.6480014706626916,5.0
-3.157996784008845,3.6949743977640233,2.3020582604219477,-0.8993627708157812,0.07619456066425383,0.0
-5.208051480835106,-2.179434373605531,-1.2741134696014864,-1.4091383264298123,0.8383059812288093,4.0
-6.092756264685827,-2.734711575091896,-0.5032513147385772,-1.6912555439804065,0.909760963394691,4.0
-1.6430283889662838,-4.688141027654827,1.6221280868563228,2.6004587670778276,-0.2153522303279976,3.0
-6.326950747962202,-2.1436006133442795,0.4411104712337717,-1.6420212159150525,-0.10569679057298376,4.0
1.1684779294990184,-5.798765035234478,-1.9286144778789496,0.9863456704182642,0.130500630873814,5.0
-2.8670360604585188,0.0003889847430238879,-1.6268944164676793,-1.3767075139909535,1.0424658291926825,4.0
7.825198375615449,0.37136032856391415,0.2710403173610525,-0.11607793354289113,-1.4735455255171928,1.0
8.27600351780599,1.0511948983585513,-0.31243973158601274,1.4437230013368376,5.8971977767236785,1.0
-6.410089765462935,-2.497274116737502,0.03411137625754288,-1.5925574020327262,-0.4335104305642134,4.0
-5.603813437955801,-1.825445446519802,0.4252589177183086,-2.180962141941295,-0.02130941012505643,4.0
-2.3560576508179065,-2.6700025574995863,-4.996047079460721,-2.3422362186261063,0.9654678021529522,2.0
-3.6596877735854485,4.321505352422718,2.340791527627698,0.23475715768046218,-0.4802601888048517,0.0
3.791019172848715,-1.5488595126624185,-1.6706927439937902,1.1574897341743207,-1.3889948941399761,5.0
-5.128606367410972,-0.7313324047932142,0.8148709010098484,-1.773514462679852,0.3741542320887465,4.0
-2.6034000514339435,-2.7250246802672993,3.251165797370075,0.5325941395797946,-0.33307498424295456,3.0
0.8511750861087891,-1.650971304625467,5.492038547282313,-0.6555615008803735,-0.40140832705118745,6.0
-5.599493214495788,-0.8605394065781967,1.1641359172571168,-1.8640500365224237,-0.1338532257413074,4.0
-4.061108216479986,4.056511896134614,2.6823748366308564,0.06168427268321627,-0.7699130546994024,0.0
-1.6472918468007451,-7.245249092231753,3.436435571168622,1.3833378847655033,0.2778839248928321,3.0
-6.525610762125095,-0.997598950103502,-0.7934510906821023,0.6271730073540932,-1.5872495307510364,4.0
-3.543434501753492,3.2413177601793164,2.1526635873859115,-1.1809561279312235,-1.5269813841590991,0.0
-4.101003019816119,0.8705718303313308,-0.23652316408475935,0.21278062027263403,6.8933453306412495,2.0
6.471443331511632,1.6842863573453568,-0.8570483468393261,-1.9572572897766694,1.123960423220697,1.0
-5.835451762837877,-2.4331092035684367,0.30567339765570234,-2.385504180822397,0.4240125402275845,4.0
1.1544308263485423,-3.1856865104365695,-2.9400829878825987,0.787319751014854,0.5109906204993913,5.0
7.539922232014005,0.38105428698368365,0.08544131413849387,-1.4744983869675734,0.2077181010057283,1.0
7.89610015313452,-0.27463123806442147,0.4759761556347871,-1.7896650327919301,0.18204294411403824,1.0
-4.982117414615992,-0.07163013572383083,0.5959481339765039,-1.0723719610776714,0.18627635272749782,4.0
-3.616484787931626,-1.417058994548746,-2.315856031422786,-1.517814759831942,1.3480138412327014,4.0
-3.036063542618122,4.373094610675417,1.9437738421848942,0.062331909393811516,0.005043339832433141,0.0
7.267828597418264,0.506643634546539,-0.03633764867278288,-1.7998325158478952,-0.40372749157982135,1.0
-1.7244081132538445,2.9967596190295143,1.7143575850851775,-2.8552639555457535,-0.9729277313250946,0.0
-2.298568208843763,-5.086748097448163,3.521201334788658,2.552971667807337,-1.0239005504847034,3.0
-3.462083902623684,2.6188363540045705,3.366785463058973,-2.576575975185272,0.9381695648625463,0.0
-6.515508470867863,-1.7048085023086563,-0.5850041879138081,-0.10228073932360365,-0.623912924998553,4.0
7.771735020234762,0.256176662133465,0.35012022647863233,-0.5319131844019296,-2.0645027122537316,1.0
-1.6443022708445187,-5.395398921691586,3.778523815655664,2.1225969583031503,-0.9248216461113508,3.0
-2.677049077784014,5.067814167318935,1.1495123724088077,1.0173942622560133,-0.8068507615315367,0.0
8.022216732380654,-0.10732539172283936,0.505707975042923,-0.9624153468891382,-0.6040300068305152,1.0
-2.1320419837697173,-6.556362118151469,3.925253609798801,1.2115836533473663,0.20847866140006333,3.0
6.988461862448298,1.28001948299997,-0.4899801127380642,-1.1277480993547861,0.3266361859278788,1.0
1.6152346457181628,-4.723733508796762,-2.6260188625356307,4.102228075328776,6.106013502332274,2.0
8.399295215833584,-0.7959884104433669,0.953063619993422,-1.4635475463424525,-0.5093319678511863,1.0
-6.146870773502364,-1.083942078606474,0.17534061719386865,-0.6154818398187938,-1.0668088111378857,4.0
-2.5124172649707845,4.5350769294663955,1.4085622245816332,-0.004630124315249026,-0.9742447435864885,0.0
-5.93852997416273,-0.8363681330072252,0.7496788225608373,-1.15215589873179,-0.03528919861676546,4.0
-0.0308880690857209,7.608549808029838,-2.0390781522665775,4.171028295583165,3.8671578593413622,0.0
1.5055270597137844,0.07312282872827529,3.6388762247721824,-1.7050918666047765,-0.0742443436733368,6.0
-2.9299637604996445,2.87383559736882,-3.812018457117217,4.062536082811632,4.6092513055171676,2.0
-5.065734542042812,-0.18554276907494824,-1.50600254226264,0.7034151607979705,-0.07314814685683471,4.0
-3.90573262088264,3.2127665003280854,2.363454627547676,-0.9672932487610156,-1.2445391324538506,0.0
2.8678026320909007,-1.0398567222177146,4.777871292864908,0.5695108693811101,-0.19631404805314584,6.0
-4.728132675186249,-0.2939009661417705,0.15714387546978628,-1.1040568942671418,1.1734065256241932,4.0
0.8957632561657384,-4.008521104436663,-3.370758513086028,4.190065905559078,5.892636330520163,2.0
1.9364518108533972,-4.433061547923258,-1.8801500616115305,2.2273467666581985,0.6542484336559093,5.0
-1.9041829596196604,0.8154294925464705,-5.553770802864541,1.328529199838938,-0.6849917447442273,2.0
-0.07605893075236698,2.19596118196966,-5.279531978696784,1.249348038579991,5.540399889707267,2.0
3.363840288672615,-2.1182924805971917,-1.9115074649383057,3.9448985055373744,-2.998682183273905,5.0
-3.036625388205359,1.6670928606016884,2.677010326073646,-3.705909681592153,1.0045258697996702,0.0
-2.4362146687928004,-2.7869231756776474,-4.5148926482399565,-2.835588719063626,0.9004726545051257,2.0
-5.777112070522622,-2.5279341754286357,0.18396640251746976,-2.464783213982397,1.1195030408214335,4.0
-4.8570033832368225,0.4651622584248344,0.5956412470307274,-0.9035858932529885,-1.0808617311377784,4.0
-6.133403152111127,-1.1595989213136155,-1.1957380872315129,0.5185397472342592,-0.6040980614002158,4.0
-2.4282041008644795,-2.356910350648885,-4.9545762885975,-1.9624426926845568,0.9983136897324815,2.0
4.212250802756208,-1.5381955339712934,4.268504613833154,-0.5824842922965855,-0.48612480606118574,6.0
-2.1077496179833153,0.16365417999826876,-5.450921851683886,0.6039191796020712,-1.9377100179179358,2.0
-0.13877588014962194,-4.4237815549321,1.6970715628292847,2.460344113869409,-0.47015446246605935,3.0
-2.719963359033376,4.828270268473043,1.3532341902466354,0.64803663777371,-0.4392081579521715,0.0
-2.310010658213147,-6.3173687660174425,3.559812537818661,0.697927448655744,0.23999003934997196,3.0
-5.764328877833265,-2.7137479791652557,0.3404384585130367,-2.8220940583109244,0.6831823392992581,4.0
-0.7960860800614507,6.506008929449391,-0.9756773580187279,2.382649021652998,-1.0074579253189435,0.0
2.231626347051302,-6.209774097067369,-1.538444218996411,1.3379344805535105,-0.7371055837129259,5.0
-4.8574678366525905,-2.3153078898305623,-1.1963436882872305,-2.120923005374078,0.16043301160601495,4.0
-1.8396537292793806,-6.682088423305612,3.1335606909046976,0.8529885461983422,0.6985160531420085,3.0
-5.479616477124985,-0.01932134891768748,-1.2703141380016096,1.0900371982960644,-1.3770566873722274,4.0
-1.4984450342282758,-3.8222207752282507,2.2112687817537098,-0.9539016010644389,0.5374148727076548,3.0
-4.600636090169104,-2.478200828499848,-1.4025810509793677,-2.3488680189824365,1.0760883288086045,4.0
6.564143664997944,0.9564357363269966,-0.4380265896258403,-2.796576240536521,-1.023585387645717,1.0
-1.9149460165359429,-1.096449318973306,-4.716819598581179,-1.4806308940864736,-0.28236025949196997,2.0
-3.117513192928167,4.454323679099106,1.892779321437315,0.19793170252751174,-0.7723693089343332,0.0
-0.4222022284273804,6.969111212121645,-1.4185402499225974,3.394339788792021,4.3074256525420545,0.0
-2.3439547860454746,-2.966456496100011,3.2358778484418216,1.444136150428313,0.9010476744269904,3.0
-3.3599627155344374,2.8457129306879083,-1.9912670230713518,2.451286566822997,-0.32143549483303707,4.0
0.39694714815070636,-5.841623937616853,1.7510184026730038,1.2453837839306752,-0.346588032474259,3.0
-1.892671437465906,-2.4130869610549492,4.818108179388973,-0.30906073034960435,-0.3517227449742729,3.0
-6.259379133828007,-2.604813216282438,0.1812851739522247,-1.9989216333020559,0.03734527151522251,4.0
-4.459060064090934,-2.193964661110719,-1.5869531426239791,-2.2746195042423665,1.0245797757820234,4.0
-0.498332119824456,2.2426635524622007,-5.278047191151304,1.272311367446578,0.6549446145419149,2.0
-4.806223033332218,-1.2210912140173662,0.6068305269072579,-2.7209667647090763,0.90281697135454,4.0
-1.6534186033230283,-2.297922425437668,-4.2740655466370985,-3.439522998124872,0.2746173186703559,2.0
-0.7992967815915872,1.996515790988115,-5.356188331441595,1.327176048818006,0.025299654791858923,2.0
-5.998669210677823,-2.244106072006552,1.076554970170751,-2.627602873798852,0.7319077393860037,4.0
-6.566488400636002,-2.903023079153405,0.3500644092271516,-2.0612571116358467,0.4760974079924737,4.0
6.434288333684596,3.882062681687549,-1.4402261458350332,4.218723047043526,-3.688599420853875,1.0
-6.365673838719783,-2.8338513028053915,0.19931344502393658,-2.1442026013956403,0.23599697987044782,4.0
-5.428100720653223,-1.0913570924674312,-0.17983268471484357,-0.8192848396997212,1.2213038696678118,4.0
-2.7036244196169723,3.0868758325793957,2.440645408534428,-2.2693531685137183,-0.5186605198561747,0.0
0.8343314307642758,-6.169223755220592,-1.9378070276613786,1.701429166691127,-0.4238261116100075,5.0
0.4586695650767918,0.41631161810037365,-4.010928019594926,-2.8859484760470187,0.918963244262959,2.0
-3.3630638695807407,-5.833003025704376,2.214014434016101,0.894286300529495,0.38683736179853306,3.0
-2.6543133804627566,-1.7648873159965957,-5.639271916624036,0.13831674404032643,6.696648684128955,2.0
1.8252605877814678,-1.641694623180355,5.609026953536035,-0.6315807395943958,0.2255539274956094,6.0
0.44749284352258384,-2.848881429288318,1.9461994021887552,-1.1016249386599597,-0.11460123884754146,3.0
0.4261538276890294,1.8415484111749725,3.5534931745201614,2.933426556268376,-0.9275648343332127,6.0
-3.622179975887567,-0.1334942243182706,0.06536758638737664,-2.093625734975614,1.4691623192392949,4.0
1.5770790386717422,-5.275934512010261,-2.789859414987921,3.7121779228903478,6.223804179016778,2.0
-6.520156710376453,-1.2589871618418125,-0.05328724279673726,-0.2136266132090849,-1.3796597605755108,4.0
-5.733409353842638,-1.1551848197606374,0.7619719741432235,-1.7182824225289797,-0.33366133493976063,4.0
-2.0828857611663243,-1.1968801750819322,-5.331783330141391,-0.7756137213590302,0.3118601595210733,2.0
-6.111068183827819,-2.0557968961148845,1.2254797827068933,-2.498941684027877,0.30020354387679643,4.0
-1.9406849666192,5.877570360137538,0.19831272834039215,1.9813853917714175,-0.4548343199187564,0.0
-6.4699353706464455,-1.6360678509158173,-0.2883007740113525,-0.30529039257023577,-0.04388398158009319,4.0
-1.7160908438478581,6.018614569292353,-0.0713170038137308,2.1741389741703303,0.16298996828014028,0.0
1.3099233055858404,-1.1280110584171823,5.476237214428711,0.04467096721435854,-0.3928396306089627,6.0
-5.08542673718472,-2.0641525932495686,-0.3517779440870085,-2.516396375332163,0.04941230089548213,4.0
1.1701569891991677,-6.748220202294196,-1.6317287198740522,0.9116152894542974,-0.7784340875325986,5.0
-3.1885781857278905,2.667289528549814,3.1276733332497924,-2.6717746676348773,0.4100002866649831,0.0
-2.300434949135073,5.303039841188944,0.8137456733884727,1.214710013081009,-0.35623301671596036,0.0
-3.0139095689672883,-0.9376347057459453,-4.625478012194025,-0.46611663006785725,-1.2070510507874017,2.0
7.517028797758019,0.12488913967398313,0.20393539226543958,-2.020145002079653,-0.0697885280183829,1.0
-2.406240595029017,5.00155717721888,1.1146114038294803,0.7010955638172052,-0.6734495256296417,0.0
0.06858034416994717,3.7156241672349077,-5.227382149289352,2.1084142487008997,-0.29050464752344207,2.0
-1.942785916427731,-5.629871775260345,1.8959055648855816,2.466138829685845,0.028118122761995764,3.0
-3.7123662319537747,2.2101043152588207,3.156430301638832,-2.7776860132692187,0.18325810161776576,0.0
8.190881649227022,-0.25152882878996,0.6699933053001513,-0.7701517733056544,-0.9696098937873793,1.0
-1.2056296429465645,-1.6037854657218018,-4.316142148327906,-3.216955114389706,-0.767545311038823,2.0
-3.4677824433104147,-5.213335615411846,1.5839223494641907,0.4257240881386591,0.5392504300146651,3.0
-2.03580977221746,-4.17986754914552,2.8219019279801847,-0.12820996568478513,-0.1807629405233462,3.0
-1.8909357937528108,-6.464938879963512,3.7347046906493895,1.7031964383419727,-0.1301538884664139,3.0
-4.204907371478363,0.14574266832542204,0.35542023302952375,-1.6198896480477536,-0.5535079331599053,4.0
-5.834179244576177,-1.0281437491143772,0.6933743404861663,-1.430896901788282,-0.762154246973502,4.0
-5.7999274690911635,-1.6808801661289674,-0.33241057440507954,-1.085071216381959,0.2871601070791954,4.0
-2.2009677710598243,-2.203708948250718,-4.605712681483882,-2.3801310723367397,0.8103703885075688,2.0
-2.449035116356534,-0.3921330280561421,-5.534366541689565,0.5340599793435312,-1.034785962404131,2.0
-0.3652829611029715,-5.443489200924145,2.8326960325001105,0.978976970698442,-0.5463299373495729,3.0
-2.3942461950942775,-4.002754835425769,3.1477496618302725,1.8111223279188415,-1.32802991999619,3.0
3.574314451717719,-5.1847571653973175,-0.9746389526999643,0.35845369138152067,0.31707561686882907,5.0
-6.178163982031271,-1.168334611642351,-0.8730621891970963,0.3055188451900113,-0.6686953538247459,4.0
-5.4178199358820915,-0.5936492372848811,1.210198044409904,-1.8102608415052337,-0.26883998904791884,4.0
0.03406271002052391,-4.321545703848553,4.248749976497171,0.3572002729297735,-0.17092462218192486,3.0
-0.4198787293035513,3.4368827847868784,-5.358991612720653,2.3503269725425113,-1.4612457949502646,2.0
2.2025964902939346,-3.1772204778147257,-2.1365615853474114,0.24302061117340215,0.6552780293832479,5.0
-1.731716472183288,1.4023319085019723,-6.280116813157753,3.0218332733116253,5.01200486644535,2.0
-2.6745916722673657,2.493244306919552,2.739104844824734,-3.178051101736158,-0.2109071097523932,0.0
